text,label
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.2, Location coordinates 21.0564,105.8672, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.2, Location coordinates 21.0564,105.8672, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.2, Location coordinates 21.0564,105.8672, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 1.10 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.2, Location coordinates 21.0631,105.8594, Hardware Device 6f5129ac.",0.9011
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.5, Location coordinates 21.0471,105.8686, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.5, Location coordinates 21.0471,105.8686, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.5, Location coordinates 21.0471,105.8686, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.87 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.5, Location coordinates 21.0434,105.8612, Hardware Device 6f5129ac.",0.9992
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.14, Location coordinates 21.0690,105.8748, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.14, Location coordinates 21.0690,105.8748, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.14, Location coordinates 21.0690,105.8748, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 9233.13 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 203.0.113.50, Location coordinates 51.5074,-0.1278, Hardware Device b4a1f9e2.",0.3454
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.5, Location coordinates 21.0743,105.8640, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.5, Location coordinates 21.0743,105.8640, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.5, Location coordinates 21.0743,105.8640, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 1.47 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.5, Location coordinates 21.0838,105.8737, Hardware Device 6f5129ac.",0.9164
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.6, Location coordinates 21.0692,105.8116, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.6, Location coordinates 21.0692,105.8116, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.6, Location coordinates 21.0692,105.8116, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.58 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.6, Location coordinates 21.0659,105.8159, Hardware Device 6f5129ac.",0.9562
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.11, Location coordinates 21.0359,105.8464, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.11, Location coordinates 21.0359,105.8464, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.11, Location coordinates 21.0359,105.8464, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 1.04 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.11, Location coordinates 21.0424,105.8536, Hardware Device 6f5129ac.",0.9306
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.18, Location coordinates 21.0598,105.8612, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.18, Location coordinates 21.0598,105.8612, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.18, Location coordinates 21.0598,105.8612, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.72 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.18, Location coordinates 21.0536,105.8596, Hardware Device 6f5129ac.",0.9492
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.2, Location coordinates 21.0651,105.8269, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.2, Location coordinates 21.0651,105.8269, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.2, Location coordinates 21.0651,105.8269, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.48 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.2, Location coordinates 21.0694,105.8271, Hardware Device 6f5129ac.",0.9095
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.6, Location coordinates 21.0662,105.8234, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.6, Location coordinates 21.0662,105.8234, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.6, Location coordinates 21.0662,105.8234, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 1.11 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.6, Location coordinates 21.0720,105.8321, Hardware Device 6f5129ac.",0.9994
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.16, Location coordinates 21.0698,105.8691, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.16, Location coordinates 21.0698,105.8691, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.16, Location coordinates 21.0698,105.8691, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 1.35 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.16, Location coordinates 21.0797,105.8766, Hardware Device 6f5129ac.",0.9587
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.14, Location coordinates 21.0730,105.8156, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.14, Location coordinates 21.0730,105.8156, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.14, Location coordinates 21.0730,105.8156, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.22 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.14, Location coordinates 21.0710,105.8153, Hardware Device 6f5129ac.",0.9109
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.3, Location coordinates 21.0618,105.8579, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.3, Location coordinates 21.0618,105.8579, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.3, Location coordinates 21.0618,105.8579, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.43 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.3, Location coordinates 21.0580,105.8575, Hardware Device 6f5129ac.",0.9536
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.13, Location coordinates 21.0392,105.8995, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.13, Location coordinates 21.0392,105.8995, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.13, Location coordinates 21.0392,105.8995, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.61 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.13, Location coordinates 21.0420,105.9046, Hardware Device 6f5129ac.",0.9755
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.16, Location coordinates 20.9871,105.8299, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.16, Location coordinates 20.9871,105.8299, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.16, Location coordinates 20.9871,105.8299, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.99 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.16, Location coordinates 20.9838,105.8387, Hardware Device 6f5129ac.",0.9278
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.4, Location coordinates 21.0519,105.8392, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.4, Location coordinates 21.0519,105.8392, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.4, Location coordinates 21.0519,105.8392, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.99 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.4, Location coordinates 21.0606,105.8370, Hardware Device 6f5129ac.",0.9019
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.14, Location coordinates 20.9956,105.8357, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.14, Location coordinates 20.9956,105.8357, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.14, Location coordinates 20.9956,105.8357, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 9237.19 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 203.0.113.50, Location coordinates 51.5074,-0.1278, Hardware Device b4a1f9e2.",0.3818
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.3, Location coordinates 21.0332,105.8785, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.3, Location coordinates 21.0332,105.8785, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.3, Location coordinates 21.0332,105.8785, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.46 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.3, Location coordinates 21.0309,105.8821, Hardware Device 6f5129ac.",0.9045
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.10, Location coordinates 21.0110,105.8487, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.10, Location coordinates 21.0110,105.8487, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.10, Location coordinates 21.0110,105.8487, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.15 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.10, Location coordinates 21.0124,105.8485, Hardware Device 6f5129ac.",0.9041
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.14, Location coordinates 21.0532,105.8397, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.14, Location coordinates 21.0532,105.8397, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.14, Location coordinates 21.0532,105.8397, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 9232.34 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 203.0.113.50, Location coordinates 51.5074,-0.1278, Hardware Device b4a1f9e2.",0.3172
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.7, Location coordinates 20.9818,105.8613, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.7, Location coordinates 20.9818,105.8613, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.7, Location coordinates 20.9818,105.8613, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 1.45 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.7, Location coordinates 20.9910,105.8514, Hardware Device 6f5129ac.",0.9514
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.12, Location coordinates 21.0031,105.8791, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.12, Location coordinates 21.0031,105.8791, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.12, Location coordinates 21.0031,105.8791, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 9239.25 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 203.0.113.50, Location coordinates 51.5074,-0.1278, Hardware Device b4a1f9e2.",0.316
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.16, Location coordinates 20.9945,105.8759, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.16, Location coordinates 20.9945,105.8759, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.16, Location coordinates 20.9945,105.8759, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.72 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.16, Location coordinates 20.9965,105.8693, Hardware Device 6f5129ac.",0.984
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.11, Location coordinates 21.0208,105.8174, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.11, Location coordinates 21.0208,105.8174, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.11, Location coordinates 21.0208,105.8174, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 9233.82 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 203.0.113.50, Location coordinates 51.5074,-0.1278, Hardware Device b4a1f9e2.",0.3613
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.7, Location coordinates 21.0144,105.8187, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.7, Location coordinates 21.0144,105.8187, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.7, Location coordinates 21.0144,105.8187, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.90 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.7, Location coordinates 21.0167,105.8271, Hardware Device 6f5129ac.",0.9984
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.17, Location coordinates 21.0155,105.8709, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.17, Location coordinates 21.0155,105.8709, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.17, Location coordinates 21.0155,105.8709, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.84 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.17, Location coordinates 21.0215,105.8758, Hardware Device 6f5129ac.",0.9374
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.6, Location coordinates 21.0659,105.8735, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.6, Location coordinates 21.0659,105.8735, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.6, Location coordinates 21.0659,105.8735, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 1.17 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.6, Location coordinates 21.0589,105.8651, Hardware Device 6f5129ac.",0.958
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.13, Location coordinates 21.0616,105.8489, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.13, Location coordinates 21.0616,105.8489, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.13, Location coordinates 21.0616,105.8489, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 9232.17 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 203.0.113.50, Location coordinates 51.5074,-0.1278, Hardware Device b4a1f9e2.",0.3362
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.9, Location coordinates 21.0264,105.8181, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.9, Location coordinates 21.0264,105.8181, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.9, Location coordinates 21.0264,105.8181, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.38 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.9, Location coordinates 21.0241,105.8155, Hardware Device 6f5129ac.",0.922
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.6, Location coordinates 20.9994,105.8311, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.6, Location coordinates 20.9994,105.8311, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.6, Location coordinates 20.9994,105.8311, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 1.03 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.6, Location coordinates 20.9982,105.8410, Hardware Device 6f5129ac.",0.9332
